	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
4	-0.41218582	-0.98777586	-1.031508	-0.47785082	0.018940838	-1.6362983	0.9147615	0.38372156	-1.7531922	0.18096991	1.0201545	-1.2045276	1.4680068	0.57548094	1.6561491	0.14147504
54	0.27972555	-0.09658869	-0.8905031	0.21221612	0.0090572005	-1.3350526	0.6323292	0.064697675	-1.5992664	0.2535438	0.76396525	-0.9128447	1.2115805	0.74234164	0.77068895	0.030196728
73	-0.81527925	-1.1849484	-1.056916	-0.568021	-0.08822219	-1.6657693	1.0075738	0.41663182	-1.7559786	0.091812365	1.0304406	-1.2627921	1.5243181	0.3577677	1.781854	0.14683372
101	-0.010625691	-0.7454339	-1.0277992	-0.30302694	0.028267717	-1.5963441	0.85425013	0.28339982	-1.7463185	0.25195283	0.9772044	-1.1441991	1.4304348	0.74227047	1.4582028	0.14788845
124	-0.84311134	-1.1793324	-1.0512626	-0.550385	-0.159793	-1.6598247	1.037294	0.37847045	-1.7560049	0.04490195	1.0164313	-1.2601845	1.5329434	0.30788398	1.8131714	0.25948584
128	-0.35971442	-0.9538922	-1.0456907	-0.4248675	-0.039014906	-1.6285385	0.9250282	0.3262359	-1.7524534	0.22169635	1.034272	-1.1869986	1.4305521	0.63416094	1.6210923	0.14388628
132	-0.48829284	-0.9766127	-1.0603371	-0.4213278	-0.08213174	-1.647866	0.9747131	0.3749323	-1.7536644	0.15763165	1.0296808	-1.2443342	1.6055582	0.6020361	1.6165607	0.16672109
176	-0.8583133	-1.1858373	-1.0858817	-0.5261418	-0.16381645	-1.6735827	1.0676233	0.40062192	-1.7559388	0.07039638	1.0215992	-1.2873502	1.6072541	0.39342138	1.789396	0.13023402
278	0.3015181	-0.031100992	-0.8927448	0.24859776	0.025320547	-1.3475978	0.62370956	0.062765695	-1.6031889	0.21532515	0.80094564	-0.93261206	1.298993	0.77446026	0.77778864	0.031353004
349	0.0519273	-0.71735334	-1.0016836	-0.30887952	0.05979769	-1.5796322	0.7784122	0.3100728	-1.7450227	0.19530168	0.99415565	-1.116148	1.4151647	0.7609282	1.4471784	0.13813603
363	0.12127108	0.13146943	-0.31150976	0.29064903	-0.037397876	-0.3144849	0.22714815	-0.07333444	-0.26617157	0.1854981	0.27089372	-0.37409675	0.38886276	0.20565711	0.14292666	-0.15826043
366	0.121260025	0.13147184	-0.311506	0.2906472	-0.037403114	-0.3144609	0.22714572	-0.07334251	-0.26612547	0.18549412	0.27088323	-0.374091	0.38885137	0.20564438	0.14291862	-0.1582575
411	-0.28574798	-0.95245975	-1.0352423	-0.44351465	-0.0069848364	-1.6324174	0.9144027	0.3571832	-1.7527933	0.24790256	1.0333434	-1.200347	1.4703212	0.6396596	1.6910654	0.12162652
414	-0.16261753	-0.7301518	-1.0744863	-0.16939028	-0.01158348	-1.6157457	0.959214	0.24730545	-1.7462829	0.10851904	0.98671496	-1.2011838	1.6201855	0.69305307	1.4690762	0.21496303
422	-0.06283691	-0.73592335	-1.0338264	-0.2668585	0.039183944	-1.5988631	0.8271649	0.2845944	-1.7463084	0.18131077	0.97880274	-1.1608206	1.4638308	0.73769015	1.4497293	0.21449631
