	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
4	0.048532933	0.08834585	-1.6033477	0.2043189	1.8902982	0.07008381	-1.2634972	0.56293875	1.2392179	1.314443	2.8739696	-0.9607288	0.34164673	0.4067943	0.9461485	-1.1130633
54	0.20996103	2.1292906	-1.9929979	1.3472457	0.3576476	-0.9372576	-1.1863124	1.4352753	1.172136	0.06190139	1.8707694	-0.77829057	0.35311586	-0.556046	-0.0811263	-0.4468804
73	-0.079443485	0.50055873	-1.8341161	0.33266258	1.4426479	0.4342134	-1.5278093	0.6890927	0.8385595	1.3102355	2.7758126	-0.9977737	0.64563084	0.45202112	1.1064701	-1.4638953
101	0.1541451	1.5581801	-2.1575396	1.3225884	0.15409163	0.24245676	-1.6340141	1.2675661	0.9551207	0.78717625	1.6771886	-1.0138828	0.586079	0.14975625	0.41840053	-1.0064589
124	-0.11097941	0.4477589	-2.0199554	0.0916961	1.8079196	0.70155543	-1.8195872	0.6011135	0.77322584	1.5373857	3.1452157	-1.0984555	0.85695016	0.7307061	1.4644989	-1.9343212
128	0.16030358	-0.027540281	-1.7190868	0.5760492	3.07917	-0.12399383	-1.2017827	0.84120613	1.7512189	1.8451073	3.7688928	-1.0080953	-0.16118619	0.6378526	1.4651859	-0.5665717
132	0.60879564	1.5206387	-2.0021129	1.5425742	1.0750849	-0.22516297	-1.6597406	1.5654006	1.4131432	0.8843924	2.1675248	-1.045158	0.06898329	-0.07224323	0.45909536	-0.6234619
176	0.16307363	1.2630455	-2.1601648	0.46672645	0.58551073	0.11877986	-1.6442863	0.9912509	0.1918361	0.7074363	1.6645359	-1.2363973	0.6122578	-0.34786636	0.38431522	-1.2971377
278	0.26103255	1.5266514	-1.3720748	0.5562006	0.71144116	-0.9345487	-0.9375728	0.7396385	0.5648131	-0.40703544	1.304276	-0.35519767	0.27873248	-0.55753857	0.28251034	-0.29757988
349	0.20009863	2.5603218	-1.7729787	0.96530026	0.9087399	-1.5169824	-1.3848792	1.3873435	1.1123868	-0.9116094	1.8758932	-0.2446732	0.8286627	-0.5480244	0.18368939	-0.58833313
363	1.259131	0.8091933	1.0330031	1.8428764	3.9523838	-2.7399542	0.76019716	1.2258463	1.9513063	-2.5799236	1.4640503	1.1037993	-2.0151603	-1.0843678	0.4856606	1.6301125
366	1.259131	0.8091933	1.0330031	1.8428764	3.9523838	-2.7399542	0.76019716	1.2258463	1.9513063	-2.5799236	1.4640503	1.1037993	-2.0151603	-1.0843678	0.4856606	1.6301125
411	0.19727072	1.3994522	-1.7483773	0.3635468	1.1918783	-0.8031845	-1.409664	1.0416353	0.87670994	-0.04300899	1.8181161	-0.529586	0.5886179	-0.33908278	0.30319232	-0.58920145
414	0.033720046	1.8885407	-1.8233643	0.78864175	0.29102182	-0.6509529	-1.3698902	1.1389534	0.8740331	-0.2258004	1.615761	-0.61066	0.83322316	-0.40267998	0.19398573	-0.95700574
422	0.09079142	1.0115836	-1.5921311	0.32879096	1.3158935	-0.91212374	-1.0952313	0.54554856	0.6348007	0.036744542	1.6758264	-0.47922856	0.02212736	-0.52790016	-0.06326851	-0.29415745
434	-0.594298	0.7501347	-2.5555437	1.4560599	1.4952663	-0.47097605	-1.4759852	1.3481367	2.3415794	1.4988413	3.2146518	-0.65944797	0.90692466	0.94505	0.9633999	-0.78595585
443	0.06302585	1.4507599	-2.0246842	0.6657934	0.12680124	-0.13101988	-1.4197314	1.0323737	0.4358222	0.5100198	1.4677417	-1.1283602	0.57487553	-0.49976128	0.02534169	-0.93827426
448	-1.8768066	-3.741105	-6.1955395	-2.6907468	13.33124	-1.7157127	-2.8964653	1.219313	7.2311177	7.3187857	13.597665	-1.5222124	4.3082876	5.874974	8.873537	-5.450078
521	-0.6657474	0.022212557	-2.347953	0.7841407	2.6372778	-0.032808542	-1.6382458	0.9501594	2.2924185	2.0016203	4.331142	-0.7765028	1.0345701	1.3393202	1.8426287	-1.5307454
599	0.4863273	1.5240076	-1.0081333	0.87278605	2.6027517	-1.9820745	-0.72645974	1.2644423	2.2257695	-0.80370724	2.325727	0.22679903	-0.41898006	-0.22222875	0.2642823	0.21706238
609	0.91544616	1.0742481	-0.19540983	1.1298615	2.897086	-2.0268795	-0.07531097	1.1681426	1.0329577	-1.4969442	0.94064057	0.34828672	-1.2902626	-1.1120554	0.44086424	1.0788298
